score	concepts	kinds	video	timestamp	url_ts	text
6	melanin,mitochondria	must,causes,fundamental	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	00:53:22.800	https://www.youtube.com/watch?v=mfXkXp37oZM&t=3202	about some of the things I talk about death is the&nbsp; slowest form of of time we create or I should say&nbsp;&nbsp; maybe the other way around it was really bad um&nbsp; death is the slowest the slowest form of Health&nbsp;&nbsp; we create and we need to think about that we need&nbsp; to think about the organization of cells we need&nbsp;&nbsp; to think about how melanin works with mitochondria
6	melanin,mitochondria	must,causes,fundamental	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	00:53:30.180	https://www.youtube.com/watch?v=mfXkXp37oZM&t=3210	maybe the other way around it was really bad um&nbsp; death is the slowest the slowest form of Health&nbsp;&nbsp; we create and we need to think about that we need&nbsp; to think about the organization of cells we need&nbsp;&nbsp; to think about how melanin works with mitochondria&nbsp; and really fundamentally why Rick was able to do&nbsp;&nbsp; the things that he was able to do and then you&nbsp
6	melanin,mitochondria	must,causes,fundamental	Dr. Jack Kruse: Circadian Biology, Melanin & How To Heal You	00:53:37.560	https://www.youtube.com/watch?v=mfXkXp37oZM&t=3217	we create and we need to think about that we need&nbsp; to think about the organization of cells we need&nbsp;&nbsp; to think about how melanin works with mitochondria&nbsp; and really fundamentally why Rick was able to do&nbsp;&nbsp; the things that he was able to do and then you&nbsp; know when you heard the story about him having&nbsp;&nbsp; to have this massive surgery after he's already&nbsp;
6	mitochondria,blue-light	must,causes,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:07:55.200	https://www.youtube.com/watch?v=unUTOBIXvdc&t=475	understand because I do think it's important that&nbsp; your breathing techniques should marry up to the&nbsp;&nbsp; environment that you're at why because let's just&nbsp; for argument sake say you're doing a breathing&nbsp;&nbsp; treatment and you're in London and they put you&nbsp; in um you know um a salt infused relaxation tub&nbsp;&nbsp; but it's blue lit yeah that's a problem because&nbsp; 
6	mitochondria,blue-light	must,causes,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:08:02.480	https://www.youtube.com/watch?v=unUTOBIXvdc&t=482	environment that you're at why because let's just&nbsp; for argument sake say you're doing a breathing&nbsp;&nbsp; treatment and you're in London and they put you&nbsp; in um you know um a salt infused relaxation tub&nbsp;&nbsp; but it's blue lit yeah that's a problem because&nbsp; the blue light causes a huge problem for your&nbsp;&nbsp; mitochondria warberg shifts you so the way in&nbsp; which y
6	mitochondria,blue-light	must,causes,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:08:08.240	https://www.youtube.com/watch?v=unUTOBIXvdc&t=488	treatment and you're in London and they put you&nbsp; in um you know um a salt infused relaxation tub&nbsp;&nbsp; but it's blue lit yeah that's a problem because&nbsp; the blue light causes a huge problem for your&nbsp;&nbsp; mitochondria warberg shifts you so the way in&nbsp; which you breathe needs to come down well if you&nbsp;&nbsp; espouse a breathing technique that breathes faster&nbsp; do y
6	mitochondria,blue-light	must,causes,because	Banned Neurosurgeon: Decentralize Your Health B4 It's Too La	00:08:13.280	https://www.youtube.com/watch?v=unUTOBIXvdc&t=493	but it's blue lit yeah that's a problem because&nbsp; the blue light causes a huge problem for your&nbsp;&nbsp; mitochondria warberg shifts you so the way in&nbsp; which you breathe needs to come down well if you&nbsp;&nbsp; espouse a breathing technique that breathes faster&nbsp; do you see how the mismatch would cause a problem&nbsp;&nbsp; and and the problem is the sophistication of&nbsp; peopl
6	blue-light,red-light	always,never	Dr. Jack Kruse: Reclaim Your Health, Wealth & Freedom in the	01:24:31.280	https://www.youtube.com/watch?v=zik08V9waJk&t=5071	red light is the antidote to Blue so guess what in the sun that's behind me you never get Blue by itself you always get the antidote with it that's the reason why blue light from the sun is
6	leptin,dopamine	because,only	Jack Kruse & Andrew Huberman (Rick Rubin Tetragrammaton Podc	00:02:43.620	https://www.youtube.com/watch?v=zs82rGFo6qg&t=163	dopamine and all of that is occurring within&nbsp; the action Spectra of sunlight I'd also love&nbsp;&nbsp; to learn from you about how changes in Ozone are&nbsp; changing did you read 29 I did did you like the&nbsp;&nbsp; whole story from the beginning because when you&nbsp; see it then you begin to go because the one thing&nbsp;&nbsp; that you and I I think are going to resonate&nbsp; a lot abou
6	quantum	rule,because	#58: Dr Jack Kruse - High Latitude Living, Cold Exposure, Su	00:29:30.760	https://www.youtube.com/watch?v=-VFTXZrbyNA&t=1770	then you begin to realize there is no correct answer and there is no real truth why because the truth is subject to new data that comes in and that actually is exactly what Quantum biology
6	quantum	rule,because	#58: Dr Jack Kruse - High Latitude Living, Cold Exposure, Su	00:29:33.960	https://www.youtube.com/watch?v=-VFTXZrbyNA&t=1773	correct answer and there is no real truth why because the truth is subject to new data that comes in and that actually is exactly what Quantum biology is about why because you can live at a
6	quantum	rule,because	#58: Dr Jack Kruse - High Latitude Living, Cold Exposure, Su	00:29:37.080	https://www.youtube.com/watch?v=-VFTXZrbyNA&t=1777	truth why because the truth is subject to new data that comes in and that actually is exactly what Quantum biology is about why because you can live at a very high latitude like you do and not
6	red-light	always,never	Blue Light Kills the Fit People | Dr. Jack Kruse | EP 15	00:27:48.559	https://www.youtube.com/watch?v=0IjUzKzfIbI&t=1668	technically gets red light when he does that and it the the answer always for every human is natural light no matter what is always better yeah never make that mistake like the problem is when I
6	melanin	because,only	Dr. Jack Kruse - Magnetism and Health	00:24:56.160	https://www.youtube.com/watch?v=0MmyVoqjkwQ&t=1496	to keep the MITF/AMPK pathway so that you're cognitively okay and you can still isotopically fractionate bad metals because melanin is the only way we do
6	melanin	because,only	Dr. Jack Kruse - Magnetism and Health	00:24:58.400	https://www.youtube.com/watch?v=0MmyVoqjkwQ&t=1498	pathway so that you're cognitively okay and you can still isotopically fractionate bad metals because melanin is the only way we do that.
6	melanin	because,only	Dr. Jack Kruse - Magnetism and Health	00:25:01.280	https://www.youtube.com/watch?v=0MmyVoqjkwQ&t=1501	and you can still isotopically fractionate bad metals because melanin is the only way we do that. I can't be any clearer than that. I
6	melanin	because,only	Dr. Jack Kruse - Magnetism and Health	00:25:03.160	https://www.youtube.com/watch?v=0MmyVoqjkwQ&t=1503	fractionate bad metals because melanin is the only way we do that. I can't be any clearer than that. I mean, this is like the whipped cream and
6	melanin	because,only	Dr. Jack Kruse - Magnetism and Health	00:25:05.680	https://www.youtube.com/watch?v=0MmyVoqjkwQ&t=1505	because melanin is the only way we do that. I can't be any clearer than that. I mean, this is like the whipped cream and cherry on top of Alexis Cowan's podcast.
6	melanin	always,i-proved	Dr. Jack Kruse - Magnetism and Health	01:21:28.880	https://www.youtube.com/watch?v=0MmyVoqjkwQ&t=4888	high-level signal here. How many times have I showed you that picture from tyrosine to melanin, and what do I always tell you?
6	melanin	always,i-proved	Dr. Jack Kruse - Magnetism and Health	01:21:32.720	https://www.youtube.com/watch?v=0MmyVoqjkwQ&t=4892	have I showed you that picture from tyrosine to melanin, and what do I always tell you? When you become hypoxic, that's how you
6	oxygen	must,only	Sunlight is King! w/ Dr. Jack Kruse	00:33:38.720	https://www.youtube.com/watch?v=2-AKskkKZzA&t=2018	audience. So if there's some problem with the quantum mechanics here, like for example, most people don't even know that oxygen is the only paramagnetic gas on the periodic table. Well, you need to
6	oxygen	must,only	Sunlight is King! w/ Dr. Jack Kruse	00:33:40.000	https://www.youtube.com/watch?v=2-AKskkKZzA&t=2020	with the quantum mechanics here, like for example, most people don't even know that oxygen is the only paramagnetic gas on the periodic table. Well, you need to know that how it affects things. Then
6	oxygen	must,only	Sunlight is King! w/ Dr. Jack Kruse	00:33:42.640	https://www.youtube.com/watch?v=2-AKskkKZzA&t=2022	for example, most people don't even know that oxygen is the only paramagnetic gas on the periodic table. Well, you need to know that how it affects things. Then think about what we said earlier about
6	oxygen	must,only	Sunlight is King! w/ Dr. Jack Kruse	00:33:44.960	https://www.youtube.com/watch?v=2-AKskkKZzA&t=2024	that oxygen is the only paramagnetic gas on the periodic table. Well, you need to know that how it affects things. Then think about what we said earlier about Wyoming. When you asked me about food,
6	mitochondria	always,never	Red Light, Blue Light, Brain Damage: Dr. Jack Kruse Explains	00:23:35.679	https://www.youtube.com/watch?v=2njvFN-W4zc&t=1415	controlled the budget, Anthony Fouchy, made sure we always focused in on RNA and DNA, not the mitochondrial DNA. That's why you never learned about UPES. That's why you never understood this
6	mitochondria	always,never	Red Light, Blue Light, Brain Damage: Dr. Jack Kruse Explains	00:23:39.280	https://www.youtube.com/watch?v=2njvFN-W4zc&t=1419	made sure we always focused in on RNA and DNA, not the mitochondrial DNA. That's why you never learned about UPES. That's why you never understood this recursive light. I I when I sit down and
6	red-light	because,only	Red Light, Blue Light, Brain Damage: Dr. Jack Kruse Explains	00:45:54.800	https://www.youtube.com/watch?v=2njvFN-W4zc&t=2754	long enough, what do I tell you is the single most important thing to do for your health? Sunrise. Why is that? Because Sunrise has the highest quality red light. That's the stuff that you're
6	blue-light	always,never	The Most Epic Jack Kruse Interview EVER! EP #75 & #76, The L	00:13:28.640	https://www.youtube.com/watch?v=5W6x7EsE8C4&t=808	Blue light from native situation, meaning the sun, is always balanced by red. So, it turns out, guess what runs all the regeneration programs in us? The red. So, you're never designed to see
6	mitochondria	always,never	Dr Jack Kruse | Counting Calories Doesn't Work!	00:00:38.960	https://www.youtube.com/watch?v=8V6D0GZbrAs&t=38	like light water magnetism and mitochondrial medicine that doctors and researchers never code for like for example every single study in obesity is always done on nocturnal
6	mitochondria	always,never	Dr Jack Kruse | Counting Calories Doesn't Work!	00:00:40.960	https://www.youtube.com/watch?v=8V6D0GZbrAs&t=40	mitochondrial medicine that doctors and researchers never code for like for example every single study in obesity is always done on nocturnal animals in a lab that's blue lit
6	vitamin-d	because,only	Toxic Screens: How to Protect Eyes from Blue Light with Dr. 	00:29:15.520	https://www.youtube.com/watch?v=9zJynVS_rYc&t=1755	on a scientific basis make absolutely no sense because that lowers your vitamin d level and that's the one thing that's been shown
